author,post date,post time,text,Non-Independent Usage Rate,POS Bigrams,Particle Bigrams,Punctuation Preceding Tokens,Dependency Path Patterns,Unique Dependencies,Max Dependency Depth,Avg Dependency Depth,Forward Dependencies,Backward Dependencies,sentence_length,subj_verb_order_ratio,obj_verb_order_ratio,adj_noun_order_ratio
岸田文雄,2025/02/12,13:24:00,公認会計士制度振興議員連盟の会長に就任しました。,0.416666667,"Counter({'NOUN_NOUN': 3, 'NOUN_ADP': 2, 'AUX_AUX': 2, 'ADP_NOUN': 1, 'ADP_VERB': 1, 'VERB_AUX': 1, 'AUX_PUNCT': 1})",Counter(),Counter({'た': 1}),"Counter({'compound (議員連盟 -> 公認会計士)': 1, 'compound (議員連盟 -> 制度)': 1, 'compound (議員連盟 -> 振興)': 1, 'nmod (会長 -> 議員連盟)': 1, 'case (議員連盟 -> の)': 1, 'obl (就任 -> 会長)': 1, 'case (会長 -> に)': 1, 'ROOT (就任 -> 就任)': 1, 'aux (就任 -> し)': 1, 'aux (就任 -> まし)': 1, 'aux (就任 -> た)': 1, 'punct (就任 -> 。)': 1})",7,3,1.75,5,6,12,0,0,0
岸田文雄,2025/02/12,13:24:00,過去最高の企業収益や民間投資など経済の明るい動き、こうした動きを支えるのがコーポーレートガバナンス改革であり、その土台が企業の情報開示です。,0.333333333,"Counter({'NOUN_ADP': 7, 'ADP_NOUN': 6, 'NOUN_NOUN': 5, 'NOUN_AUX': 2, 'ADP_ADJ': 1, 'ADJ_NOUN': 1, 'NOUN_PUNCT': 1, 'PUNCT_ADV': 1, 'ADV_VERB': 1, 'VERB_AUX': 1, 'AUX_NOUN': 1, 'ADP_VERB': 1, 'VERB_SCONJ': 1, 'SCONJ_ADP': 1, 'AUX_VERB': 1, 'VERB_PUNCT': 1, 'PUNCT_DET': 1, 'DET_NOUN': 1, 'AUX_PUNCT': 1})",Counter(),"Counter({'動き': 1, 'ある': 1, 'です': 1})","Counter({'compound (最高 -> 過去)': 1, 'nmod (収益 -> 最高)': 1, 'case (最高 -> の)': 1, 'compound (収益 -> 企業)': 1, 'nmod (投資 -> 収益)': 1, 'case (収益 -> や)': 1, 'compound (投資 -> 民間)': 1, 'nmod (動き -> 投資)': 1, 'case (投資 -> など)': 1, 'nmod (動き -> 経済)': 1, 'case (経済 -> の)': 1, 'acl (動き -> 明るい)': 1, 'nmod (動き -> 動き)': 1, 'punct (動き -> 、)': 1, 'advmod (し -> こう)': 1, 'acl (動き -> し)': 1, 'aux (し -> た)': 1, 'obj (支える -> 動き)': 1, 'case (動き -> を)': 1, 'csubj (改革 -> 支える)': 1, 'mark (支える -> の)': 1, 'case (支える -> が)': 1, 'compound (改革 -> コーポーレートガバナンス)': 1, 'acl (開示 -> 改革)': 1, 'cop (改革 -> で)': 1, 'fixed (で -> あり)': 1, 'punct (改革 -> 、)': 1, 'det (土台 -> その)': 1, 'nsubj (開示 -> 土台)': 1, 'case (土台 -> が)': 1, 'nmod (開示 -> 企業)': 1, 'case (企業 -> の)': 1, 'compound (開示 -> 情報)': 1, 'ROOT (開示 -> 開示)': 1, 'cop (開示 -> です)': 1, 'punct (開示 -> 。)': 1})",15,8,3.75,19,14,36,0,0.027777778,0.027777778
岸田文雄,2025/02/12,13:24:00,公認会計士の活躍が日本経済の発展に繋がります。,0.416666667,"Counter({'NOUN_ADP': 4, 'ADP_NOUN': 2, 'ADP_PROPN': 1, 'PROPN_NOUN': 1, 'ADP_VERB': 1, 'VERB_AUX': 1, 'AUX_PUNCT': 1})",Counter(),Counter({'ます': 1}),"Counter({'nmod (活躍 -> 公認会計士)': 1, 'case (公認会計士 -> の)': 1, 'nsubj (繋がり -> 活躍)': 1, 'case (活躍 -> が)': 1, 'compound (経済 -> 日本)': 1, 'nmod (発展 -> 経済)': 1, 'case (経済 -> の)': 1, 'obl (繋がり -> 発展)': 1, 'case (発展 -> に)': 1, 'ROOT (繋がり -> 繋がり)': 1, 'aux (繋がり -> ます)': 1, 'punct (繋がり -> 。)': 1})",8,3,1.75,5,6,12,0.083333333,0,0
岸田文雄,2025/02/12,13:24:00,より一層の制度充実に努めます。,0.333333333,"Counter({'ADV_ADV': 1, 'ADV_ADP': 1, 'ADP_NOUN': 1, 'NOUN_NOUN': 1, 'NOUN_ADP': 1, 'ADP_VERB': 1, 'VERB_AUX': 1, 'AUX_PUNCT': 1})",Counter(),Counter({'ます': 1}),"Counter({'advmod (一層 -> より)': 1, 'advmod (充実 -> 一層)': 1, 'case (一層 -> の)': 1, 'compound (充実 -> 制度)': 1, 'obl (努め -> 充実)': 1, 'case (充実 -> に)': 1, 'ROOT (努め -> 努め)': 1, 'aux (努め -> ます)': 1, 'punct (努め -> 。)': 1})",7,3,1.666666667,4,4,9,0,0,0
岸田文雄,2025/01/30,14:56:00,自民党サイバーセキュリティ法案関連合同会議に出席しました。,0.285714286,"Counter({'NOUN_NOUN': 6, 'AUX_AUX': 2, 'PROPN_NOUN': 1, 'NOUN_ADP': 1, 'ADP_VERB': 1, 'VERB_AUX': 1, 'AUX_PUNCT': 1})",Counter(),Counter({'た': 1}),"Counter({'compound (会議 -> 自民党)': 1, 'compound (会議 -> サイバー)': 1, 'compound (会議 -> セキュリティ)': 1, 'compound (会議 -> 法)': 1, 'compound (会議 -> 案)': 1, 'compound (会議 -> 関連)': 1, 'compound (会議 -> 合同)': 1, 'obl (出席 -> 会議)': 1, 'case (会議 -> に)': 1, 'ROOT (出席 -> 出席)': 1, 'aux (出席 -> し)': 1, 'aux (出席 -> まし)': 1, 'aux (出席 -> た)': 1, 'punct (出席 -> 。)': 1})",6,2,1.5,8,5,14,0,0,0
岸田文雄,2025/01/30,14:56:00,能動的サイバー防御は岸田政権で取り組んでいたもので、我が国のサイバー安全保障政策にとって、国民の安心安全にとって不可欠です。,0.342857143,"Counter({'NOUN_ADP': 6, 'NOUN_NOUN': 5, 'ADP_VERB': 3, 'VERB_SCONJ': 3, 'AUX_PUNCT': 2, 'ADP_PROPN': 1, 'PROPN_NOUN': 1, 'SCONJ_VERB': 1, 'VERB_AUX': 1, 'AUX_NOUN': 1, 'NOUN_AUX': 1, 'PUNCT_DET': 1, 'DET_NOUN': 1, 'ADP_ADJ': 1, 'ADJ_NOUN': 1, 'SCONJ_PUNCT': 1, 'PUNCT_NOUN': 1, 'ADP_NOUN': 1, 'SCONJ_ADJ': 1, 'ADJ_AUX': 1})",Counter(),"Counter({'だ': 1, 'て': 1, 'です': 1})","Counter({'fixed (に -> とっ)': 2, 'fixed (に -> て)': 2, 'nsubj (もの -> 能動的)': 1, 'compound (能動的 -> サイバー)': 1, 'compound (能動的 -> 防御)': 1, 'case (能動的 -> は)': 1, 'compound (政権 -> 岸田)': 1, 'obl (取り組ん -> 政権)': 1, 'case (政権 -> で)': 1, 'acl (もの -> 取り組ん)': 1, 'mark (取り組ん -> で)': 1, 'fixed (で -> い)': 1, 'aux (取り組ん -> た)': 1, 'advcl (不可欠 -> もの)': 1, 'cop (もの -> で)': 1, 'punct (もの -> 、)': 1, 'det (国 -> 我が)': 1, 'nmod (政策 -> 国)': 1, 'case (国 -> の)': 1, 'amod (政策 -> サイバー)': 1, 'compound (政策 -> 安全)': 1, 'compound (政策 -> 保障)': 1, 'obl (不可欠 -> 政策)': 1, 'case (政策 -> に)': 1, 'punct (政策 -> 、)': 1, 'nmod (安全 -> 国民)': 1, 'case (国民 -> の)': 1, 'compound (安全 -> 安心)': 1, 'obl (不可欠 -> 安全)': 1, 'case (安全 -> に)': 1, 'ROOT (不可欠 -> 不可欠)': 1, 'aux (不可欠 -> です)': 1, 'punct (不可欠 -> 。)': 1})",15,4,2.342857143,14,18,35,0,0,0.028571429
岸田文雄,2025/01/30,14:56:00,本日、法案が合同会議で了承されました。早期成立に向け、さらに議論を推し進めてまいります。,0.37037037,"Counter({'NOUN_ADP': 4, 'NOUN_NOUN': 3, 'ADP_VERB': 3, 'AUX_AUX': 3, 'PUNCT_NOUN': 2, 'VERB_AUX': 2, 'AUX_PUNCT': 2, 'ADV_PUNCT': 1, 'ADP_NOUN': 1, 'VERB_PUNCT': 1, 'PUNCT_ADV': 1, 'ADV_NOUN': 1, 'VERB_SCONJ': 1, 'SCONJ_VERB': 1})",Counter(),"Counter({'本日': 1, 'た': 1, '向ける': 1, 'ます': 1})","Counter({'advmod (了承 -> 本日)': 1, 'punct (本日 -> 、)': 1, 'compound (案 -> 法)': 1, 'nsubj (了承 -> 案)': 1, 'case (案 -> が)': 1, 'compound (会議 -> 合同)': 1, 'obl (了承 -> 会議)': 1, 'case (会議 -> で)': 1, 'ROOT (了承 -> 了承)': 1, 'aux (了承 -> さ)': 1, 'aux (了承 -> れ)': 1, 'aux (了承 -> まし)': 1, 'aux (了承 -> た)': 1, 'punct (了承 -> 。)': 1, 'compound (成立 -> 早期)': 1, 'obl (向け -> 成立)': 1, 'case (成立 -> に)': 1, 'advcl (推し進め -> 向け)': 1, 'punct (向け -> 、)': 1, 'advmod (推し進め -> さらに)': 1, 'obj (推し進め -> 議論)': 1, 'case (議論 -> を)': 1, 'ROOT (推し進め -> 推し進め)': 1, 'mark (推し進め -> て)': 1, 'fixed (て -> まいり)': 1, 'aux (推し進め -> ます)': 1, 'punct (推し進め -> 。)': 1})",12,3,1.407407407,10,13,27,0.037037037,0.037037037,0
岸田文雄,2025/01/28,20:28:00,コンテンツ産業振興議員連盟に出席しました。,0.4,"Counter({'NOUN_NOUN': 3, 'AUX_AUX': 2, 'NOUN_ADP': 1, 'ADP_VERB': 1, 'VERB_AUX': 1, 'AUX_PUNCT': 1})",Counter(),Counter({'た': 1}),"Counter({'compound (議員連盟 -> コンテンツ)': 1, 'compound (議員連盟 -> 産業)': 1, 'compound (議員連盟 -> 振興)': 1, 'obl (出席 -> 議員連盟)': 1, 'case (議員連盟 -> に)': 1, 'ROOT (出席 -> 出席)': 1, 'aux (出席 -> し)': 1, 'aux (出席 -> まし)': 1, 'aux (出席 -> た)': 1, 'punct (出席 -> 。)': 1})",6,2,1.3,4,5,10,0,0,0
岸田文雄,2025/01/28,20:28:00,「コンテンツ振興基本法」や「映画盗撮防止法」など、今のコンテンツ産業の基礎を支える仕組みを議員立法で作った、思い入れの強い議連です。,0.285714286,"Counter({'NOUN_NOUN': 6, 'NOUN_ADP': 6, 'PUNCT_NOUN': 4, 'ADP_NOUN': 3, 'NOUN_PUNCT': 2, 'PUNCT_ADP': 2, 'ADP_PUNCT': 2, 'ADP_VERB': 2, 'AUX_PUNCT': 2, 'VERB_NOUN': 1, 'VERB_AUX': 1, 'ADP_ADJ': 1, 'ADJ_NOUN': 1, 'NOUN_AUX': 1})",Counter(),"Counter({'など': 1, 'た': 1, 'です': 1})","Counter({'punct (基本法 -> 「)': 1, 'compound (基本法 -> コンテンツ)': 1, 'compound (基本法 -> 振興)': 1, 'nmod (防止法 -> 基本法)': 1, 'punct (基本法 -> 」)': 1, 'case (基本法 -> や)': 1, 'punct (防止法 -> 「)': 1, 'compound (防止法 -> 映画)': 1, 'compound (防止法 -> 盗撮)': 1, 'nmod (仕組み -> 防止法)': 1, 'punct (防止法 -> 」)': 1, 'case (防止法 -> など)': 1, 'punct (防止法 -> 、)': 1, 'nmod (産業 -> 今)': 1, 'case (今 -> の)': 1, 'compound (産業 -> コンテンツ)': 1, 'nmod (基礎 -> 産業)': 1, 'case (産業 -> の)': 1, 'obj (支える -> 基礎)': 1, 'case (基礎 -> を)': 1, 'acl (仕組み -> 支える)': 1, 'obj (作っ -> 仕組み)': 1, 'case (仕組み -> を)': 1, 'compound (立法 -> 議員)': 1, 'obl (作っ -> 立法)': 1, 'case (立法 -> で)': 1, 'acl (議連 -> 作っ)': 1, 'aux (作っ -> た)': 1, 'punct (作っ -> 、)': 1, 'nmod (強い -> 思い入れ)': 1, 'case (思い入れ -> の)': 1, 'acl (議連 -> 強い)': 1, 'ROOT (議連 -> 議連)': 1, 'cop (議連 -> です)': 1, 'punct (議連 -> 。)': 1})",10,7,3.542857143,17,11,35,0,0.057142857,0.028571429
岸田文雄,2025/01/28,20:28:00,コンテンツ産業は、今や半導体や鉄鋼に匹敵する海外売上を稼ぐ成長産業です。,0.35,"Counter({'NOUN_ADP': 4, 'NOUN_NOUN': 3, 'ADP_NOUN': 2, 'ADP_VERB': 2, 'ADP_PUNCT': 1, 'PUNCT_ADV': 1, 'ADV_ADP': 1, 'VERB_AUX': 1, 'AUX_NOUN': 1, 'VERB_NOUN': 1, 'NOUN_AUX': 1, 'AUX_PUNCT': 1})",Counter(),"Counter({'は': 1, 'です': 1})","Counter({'compound (産業 -> コンテンツ)': 1, 'nsubj (産業 -> 産業)': 1, 'case (産業 -> は)': 1, 'punct (産業 -> 、)': 1, 'advmod (産業 -> 今)': 1, 'case (今 -> や)': 1, 'nmod (鉄鋼 -> 半導体)': 1, 'case (半導体 -> や)': 1, 'obl (匹敵 -> 鉄鋼)': 1, 'case (鉄鋼 -> に)': 1, 'acl (売上 -> 匹敵)': 1, 'aux (匹敵 -> する)': 1, 'compound (売上 -> 海外)': 1, 'obj (稼ぐ -> 売上)': 1, 'case (売上 -> を)': 1, 'acl (産業 -> 稼ぐ)': 1, 'compound (産業 -> 成長)': 1, 'ROOT (産業 -> 産業)': 1, 'cop (産業 -> です)': 1, 'punct (産業 -> 。)': 1})",12,6,2.45,10,8,20,0,0.05,0
岸田文雄,2025/01/28,20:28:00,私が総理時にも官民協議体を立ち上げましたが、新しい資本主義の考え方の下、動き出したクリエイター支援やコンテンツ産業の強化の流れを、しっかりと次に繋げていきます。,0.4,"Counter({'NOUN_ADP': 9, 'ADP_NOUN': 8, 'NOUN_NOUN': 5, 'VERB_AUX': 3, 'ADP_VERB': 2, 'PRON_ADP': 1, 'ADP_ADP': 1, 'AUX_AUX': 1, 'AUX_SCONJ': 1, 'SCONJ_PUNCT': 1, 'PUNCT_ADJ': 1, 'ADJ_NOUN': 1, 'NOUN_PUNCT': 1, 'PUNCT_VERB': 1, 'VERB_VERB': 1, 'AUX_NOUN': 1, 'ADP_PUNCT': 1, 'PUNCT_ADV': 1, 'ADV_ADP': 1, 'VERB_SCONJ': 1, 'SCONJ_VERB': 1, 'AUX_PUNCT': 1})",Counter({'に_も': 1}),"Counter({'が': 1, '下': 1, 'を': 1, 'ます': 1})","Counter({'nsubj (立ち上げ -> 私)': 1, 'case (私 -> が)': 1, 'compound (時 -> 総理)': 1, 'obl (立ち上げ -> 時)': 1, 'case (時 -> に)': 1, 'case (時 -> も)': 1, 'compound (体 -> 官民)': 1, 'compound (体 -> 協議)': 1, 'obj (立ち上げ -> 体)': 1, 'case (体 -> を)': 1, 'advcl (繋げ -> 立ち上げ)': 1, 'aux (立ち上げ -> まし)': 1, 'aux (立ち上げ -> た)': 1, 'mark (立ち上げ -> が)': 1, 'punct (立ち上げ -> 、)': 1, 'acl (資本主義 -> 新しい)': 1, 'nmod (考え方 -> 資本主義)': 1, 'case (資本主義 -> の)': 1, 'nmod (下 -> 考え方)': 1, 'case (考え方 -> の)': 1, 'obl (繋げ -> 下)': 1, 'punct (下 -> 、)': 1, 'acl (支援 -> 動き)': 1, 'advcl (動き -> 出し)': 1, 'aux (動き -> た)': 1, 'compound (支援 -> クリエイター)': 1, 'nmod (強化 -> 支援)': 1, 'case (支援 -> や)': 1, 'compound (産業 -> コンテンツ)': 1, 'nmod (強化 -> 産業)': 1, 'case (産業 -> の)': 1, 'nmod (流れ -> 強化)': 1, 'case (強化 -> の)': 1, 'obj (繋げ -> 流れ)': 1, 'case (流れ -> を)': 1, 'punct (流れ -> 、)': 1, 'advmod (繋げ -> しっかり)': 1, 'case (しっかり -> と)': 1, 'obl (繋げ -> 次)': 1, 'case (次 -> に)': 1, 'ROOT (繋げ -> 繋げ)': 1, 'mark (繋げ -> て)': 1, 'fixed (て -> いき)': 1, 'aux (繋げ -> ます)': 1, 'punct (繋げ -> 。)': 1})",14,5,2.488888889,20,21,45,0.022222222,0.044444444,0.022222222
岸田文雄,2025/01/28,20:28:00,（写真は2006年に秋葉原で東京アニメセンターがオープンした時のセレモニーで撮ったものです）,0.416666667,"Counter({'NOUN_ADP': 5, 'ADP_PROPN': 2, 'ADP_VERB': 2, 'VERB_AUX': 2, 'AUX_NOUN': 2, 'PUNCT_NOUN': 1, 'ADP_NUM': 1, 'NUM_NOUN': 1, 'PROPN_ADP': 1, 'PROPN_NOUN': 1, 'NOUN_NOUN': 1, 'AUX_AUX': 1, 'ADP_NOUN': 1, 'NOUN_AUX': 1, 'AUX_PUNCT': 1})",Counter(),Counter(),"Counter({'punct (写真 -> （)': 1, 'nsubj (もの -> 写真)': 1, 'case (写真 -> は)': 1, 'nummod (年 -> 2006)': 1, 'obl (オープン -> 年)': 1, 'case (年 -> に)': 1, 'obl (オープン -> 秋葉原)': 1, 'case (秋葉原 -> で)': 1, 'compound (センター -> 東京)': 1, 'compound (センター -> アニメ)': 1, 'nsubj (オープン -> センター)': 1, 'case (センター -> が)': 1, 'acl (時 -> オープン)': 1, 'aux (オープン -> し)': 1, 'aux (オープン -> た)': 1, 'nmod (セレモニー -> 時)': 1, 'case (時 -> の)': 1, 'obl (撮っ -> セレモニー)': 1, 'case (セレモニー -> で)': 1, 'acl (もの -> 撮っ)': 1, 'aux (撮っ -> た)': 1, 'ROOT (もの -> もの)': 1, 'cop (もの -> です)': 1, 'punct (もの -> ）)': 1})",11,6,3.625,11,11,24,0.041666667,0,0
岸田文雄,2025/01/01,16:04:00,明けましておめでとうございます。,0.428571429,"Counter({'VERB_AUX': 2, 'AUX_SCONJ': 1, 'SCONJ_INTJ': 1, 'INTJ_VERB': 1, 'AUX_PUNCT': 1})",Counter(),Counter({'ます': 1}),"Counter({'advcl (おめでとう -> 明け)': 1, 'aux (明け -> まし)': 1, 'mark (明け -> て)': 1, 'advcl (ござい -> おめでとう)': 1, 'ROOT (ござい -> ござい)': 1, 'aux (ござい -> ます)': 1, 'punct (ござい -> 。)': 1})",5,3,1.571428571,2,4,7,0,0,0
岸田文雄,2025/01/01,16:04:00,今年も一年、どうぞよろしくお願いします。,0.25,"Counter({'ADV_ADP': 1, 'ADP_NUM': 1, 'NUM_NOUN': 1, 'NOUN_PUNCT': 1, 'PUNCT_ADV': 1, 'ADV_ADV': 1, 'ADV_NOUN': 1, 'NOUN_VERB': 1, 'VERB_AUX': 1, 'AUX_AUX': 1, 'AUX_PUNCT': 1})",Counter(),"Counter({'年': 1, 'ます': 1})","Counter({'advmod (年 -> 今年)': 1, 'case (今年 -> も)': 1, 'nummod (年 -> 一)': 1, 'obl (願い -> 年)': 1, 'punct (年 -> 、)': 1, 'advmod (願い -> どうぞ)': 1, 'advmod (願い -> よろしく)': 1, 'compound (願い -> お)': 1, 'ROOT (願い -> 願い)': 1, 'aux (願い -> し)': 1, 'aux (願い -> ます)': 1, 'punct (願い -> 。)': 1})",8,3,1.333333333,6,4,12,0,0,0
岸田文雄,2025/01/01,16:04:00,本日は石川県を訪問し、令和６年能登半島地震・令和６年奥能登豪雨犠牲者追悼式に出席し、追悼の挨拶を致しました。,0.28125,"Counter({'NOUN_ADP': 4, 'ADP_VERB': 3, 'VERB_AUX': 3, 'AUX_PUNCT': 3, 'NOUN_NOUN': 3, 'PROPN_NUM': 2, 'NUM_NOUN': 2, 'NOUN_PROPN': 2, 'ADP_PROPN': 1, 'PROPN_ADP': 1, 'PUNCT_PROPN': 1, 'PROPN_SYM': 1, 'SYM_PROPN': 1, 'PROPN_NOUN': 1, 'PUNCT_NOUN': 1, 'ADP_NOUN': 1, 'AUX_AUX': 1})",Counter(),"Counter({'する': 2, 'た': 1})","Counter({'compound (出席 -> 令和)': 2, 'compound (出席 -> ６)': 2, 'compound (出席 -> 年)': 2, 'obl (訪問 -> 本日)': 1, 'case (本日 -> は)': 1, 'obj (訪問 -> 石川県)': 1, 'case (石川県 -> を)': 1, 'advcl (出席 -> 訪問)': 1, 'aux (訪問 -> し)': 1, 'punct (訪問 -> 、)': 1, 'obl (出席 -> 能登半島地震)': 1, 'compound (能登半島地震 -> ・)': 1, 'compound (追悼式 -> 奥)': 1, 'compound (追悼式 -> 能登)': 1, 'compound (追悼式 -> 豪雨)': 1, 'compound (追悼式 -> 犠牲者)': 1, 'obl (出席 -> 追悼式)': 1, 'case (追悼式 -> に)': 1, 'advcl (致し -> 出席)': 1, 'aux (出席 -> し)': 1, 'punct (出席 -> 、)': 1, 'nmod (挨拶 -> 追悼)': 1, 'case (追悼 -> の)': 1, 'obj (致し -> 挨拶)': 1, 'case (挨拶 -> を)': 1, 'ROOT (致し -> 致し)': 1, 'aux (致し -> まし)': 1, 'aux (致し -> た)': 1, 'punct (致し -> 。)': 1})",9,4,2.25,18,11,32,0,0.0625,0
岸田文雄,2025/01/01,16:04:00,改めて犠牲となられた方々とご遺族に心から哀悼の意を表し、被災された方々にお見舞いを申し上げます。,0.482758621,"Counter({'NOUN_ADP': 8, 'ADP_NOUN': 5, 'ADP_VERB': 3, 'VERB_AUX': 3, 'AUX_AUX': 3, 'AUX_NOUN': 2, 'ADV_NOUN': 1, 'VERB_PUNCT': 1, 'PUNCT_VERB': 1, 'AUX_PUNCT': 1})",Counter(),"Counter({'表す': 1, 'ます': 1})","Counter({'advmod (表し -> 改めて)': 1, 'obl (なら -> 犠牲)': 1, 'case (犠牲 -> と)': 1, 'acl (方々 -> なら)': 1, 'aux (なら -> れ)': 1, 'aux (なら -> た)': 1, 'nmod (ご遺族 -> 方々)': 1, 'case (方々 -> と)': 1, 'obl (表し -> ご遺族)': 1, 'case (ご遺族 -> に)': 1, 'obl (表し -> 心)': 1, 'case (心 -> から)': 1, 'nmod (意 -> 哀悼)': 1, 'case (哀悼 -> の)': 1, 'obj (表し -> 意)': 1, 'case (意 -> を)': 1, 'advcl (申し上げ -> 表し)': 1, 'punct (表し -> 、)': 1, 'acl (方々 -> 被災)': 1, 'aux (被災 -> さ)': 1, 'aux (被災 -> れ)': 1, 'aux (被災 -> た)': 1, 'obl (申し上げ -> 方々)': 1, 'case (方々 -> に)': 1, 'obj (申し上げ -> お見舞い)': 1, 'case (お見舞い -> を)': 1, 'ROOT (申し上げ -> 申し上げ)': 1, 'aux (申し上げ -> ます)': 1, 'punct (申し上げ -> 。)': 1})",10,6,2.689655172,12,15,29,0,0.068965517,0
岸田文雄,2025/01/01,16:04:00,また、ご自身が被災者でありながら復旧・復興に尽力してこられた首長や自治体職員、さらに全国からの支援者など復興復旧にご努力されている全ての皆様に対し、改めて敬意と感謝を申し上げます。,0.396226415,"Counter({'NOUN_ADP': 10, 'ADP_NOUN': 7, 'VERB_AUX': 4, 'ADP_VERB': 3, 'NOUN_NOUN': 3, 'AUX_SCONJ': 2, 'SCONJ_VERB': 2, 'AUX_AUX': 2, 'CCONJ_PUNCT': 1, 'PUNCT_NOUN': 1, 'NOUN_AUX': 1, 'AUX_VERB': 1, 'VERB_SCONJ': 1, 'SCONJ_NOUN': 1, 'NOUN_SYM': 1, 'SYM_NOUN': 1, 'AUX_NOUN': 1, 'NOUN_PUNCT': 1, 'PUNCT_CCONJ': 1, 'CCONJ_NOUN': 1, 'ADP_ADP': 1, 'NOUN_VERB': 1, 'VERB_NOUN': 1, 'VERB_PUNCT': 1, 'PUNCT_ADV': 1, 'ADV_NOUN': 1, 'AUX_PUNCT': 1})",Counter({'から_の': 1}),"Counter({'また': 1, '職員': 1, '対する': 1, 'ます': 1})","Counter({'cc (申し上げ -> また)': 1, 'punct (また -> 、)': 1, 'nsubj (被災者 -> ご自身)': 1, 'case (ご自身 -> が)': 1, 'advcl (尽力 -> 被災者)': 1, 'cop (被災者 -> で)': 1, 'fixed (で -> あり)': 1, 'mark (被災者 -> ながら)': 1, 'compound (復興 -> 復旧)': 1, 'compound (復興 -> ・)': 1, 'obl (尽力 -> 復興)': 1, 'case (復興 -> に)': 1, 'acl (首長 -> 尽力)': 1, 'aux (尽力 -> し)': 1, 'mark (尽力 -> て)': 1, 'fixed (て -> こ)': 1, 'aux (尽力 -> られ)': 1, 'aux (尽力 -> た)': 1, 'nmod (職員 -> 首長)': 1, 'case (首長 -> や)': 1, 'compound (職員 -> 自治体)': 1, 'nmod (様 -> 職員)': 1, 'punct (職員 -> 、)': 1, 'cc (様 -> さらに)': 1, 'nmod (支援者 -> 全国)': 1, 'case (全国 -> から)': 1, 'case (全国 -> の)': 1, 'nmod (様 -> 支援者)': 1, 'case (支援者 -> など)': 1, 'compound (復旧 -> 復興)': 1, 'obl (努力 -> 復旧)': 1, 'case (復旧 -> に)': 1, 'compound (努力 -> ご)': 1, 'acl (様 -> 努力)': 1, 'aux (努力 -> さ)': 1, 'aux (努力 -> れ)': 1, 'mark (努力 -> て)': 1, 'fixed (て -> いる)': 1, 'nmod (様 -> 全て)': 1, 'case (全て -> の)': 1, 'compound (様 -> 皆)': 1, 'obl (申し上げ -> 様)': 1, 'case (様 -> に)': 1, 'fixed (に -> 対し)': 1, 'punct (様 -> 、)': 1, 'advmod (申し上げ -> 改めて)': 1, 'nmod (感謝 -> 敬意)': 1, 'case (敬意 -> と)': 1, 'obj (申し上げ -> 感謝)': 1, 'case (感謝 -> を)': 1, 'ROOT (申し上げ -> 申し上げ)': 1, 'aux (申し上げ -> ます)': 1, 'punct (申し上げ -> 。)': 1})",16,7,3.41509434,23,26,53,0,0.018867925,0
岸田文雄,2025/01/01,16:04:00,今後私も、一人の政治家として、引き続き全身全霊で能登地域の復旧・復興に努めてまいる所存です。,0.37037037,"Counter({'NOUN_ADP': 5, 'ADP_NOUN': 2, 'VERB_NOUN': 2, 'ADV_PRON': 1, 'PRON_ADP': 1, 'ADP_PUNCT': 1, 'PUNCT_NOUN': 1, 'ADP_AUX': 1, 'AUX_SCONJ': 1, 'SCONJ_PUNCT': 1, 'PUNCT_VERB': 1, 'ADP_PROPN': 1, 'PROPN_NOUN': 1, 'NOUN_SYM': 1, 'SYM_NOUN': 1, 'ADP_VERB': 1, 'VERB_SCONJ': 1, 'SCONJ_VERB': 1, 'NOUN_AUX': 1, 'AUX_PUNCT': 1})",Counter(),"Counter({'も': 1, 'て': 1, 'です': 1})","Counter({'advmod (所存 -> 今後)': 1, 'nsubj (所存 -> 私)': 1, 'case (私 -> も)': 1, 'punct (私 -> 、)': 1, 'nmod (政治家 -> 一人)': 1, 'case (一人 -> の)': 1, 'obl (努め -> 政治家)': 1, 'case (政治家 -> と)': 1, 'fixed (と -> し)': 1, 'fixed (と -> て)': 1, 'punct (政治家 -> 、)': 1, 'advcl (努め -> 引き続き)': 1, 'obl (努め -> 全身全霊)': 1, 'case (全身全霊 -> で)': 1, 'compound (地域 -> 能登)': 1, 'nmod (復興 -> 地域)': 1, 'case (地域 -> の)': 1, 'compound (復興 -> 復旧)': 1, 'compound (復興 -> ・)': 1, 'obl (努め -> 復興)': 1, 'case (復興 -> に)': 1, 'acl (所存 -> 努め)': 1, 'mark (努め -> て)': 1, 'fixed (て -> まいる)': 1, 'ROOT (所存 -> 所存)': 1, 'cop (所存 -> です)': 1, 'punct (所存 -> 。)': 1})",13,4,2.444444444,12,12,27,0,0,0
